,상호명,지점명,시도명,시군구명,도로명주소
216643,스타벅스강북구청사거리점,강북구청사거리점,서울특별시,강북구,서울특별시 강북구 도봉로 365
217603,스타벅스마포트라팰점,마포트라팰점,서울특별시,마포구,서울특별시 마포구 마포대로 201
220816,스타벅스방배카페입구점,방배카페입구점,서울특별시,서초구,서울특별시 서초구 방배중앙로 204
221797,스타벅스학여울점,학여울점,서울특별시,강남구,서울특별시 강남구 영동대로 215
223573,스타벅스,종로관철점,서울특별시,종로구,서울특별시 종로구 종로12길 21
223998,스타벅스,아현역점,서울특별시,서대문구,서울특별시 서대문구 북아현로 29
225077,스타벅스,건대스타씨티점,서울특별시,광진구,서울특별시 광진구 아차산로 262
225098,스타벅스,사당로데오점,서울특별시,서초구,서울특별시 서초구 방배천로 5-4
226298,스타벅스,신림포도몰점,서울특별시,관악구,서울특별시 관악구 신림로 330
227672,스타벅스,,서울특별시,서대문구,서울특별시 서대문구 증가로29길 20-14
233155,스타벅스,압구정신원빌딩R점,서울특별시,강남구,서울특별시 강남구 언주로 861
234007,스타벅스,관악서울대입구R점,서울특별시,관악구,서울특별시 관악구 관악로 158
235146,스타벅스,문정법원로R점,서울특별시,송파구,서울특별시 송파구 송파대로 201
235947,스타벅스,광화문우체국점,서울특별시,종로구,서울특별시 종로구 종로 6
236042,스타벅스,금호역점,서울특별시,성동구,서울특별시 성동구 동호로 99
237036,스타벅스,가산에스케이점,서울특별시,금천구,서울특별시 금천구 가산디지털1로 171
238789,스타벅스,독립문역점,서울특별시,종로구,서울특별시 종로구 송월길 155
242380,스타벅스,이촌점,서울특별시,용산구,서울특별시 용산구 이촌로 276
244042,스타벅스,봉은사역점,서울특별시,강남구,서울특별시 강남구 봉은사로 619
245751,스타벅스,강남교보타워R점,서울특별시,서초구,서울특별시 서초구 강남대로 465
248114,스타벅스마곡나루역점,마곡나루역점,서울특별시,강서구,서울특별시 강서구 마곡중앙로 161-17
248853,스타벅스노원마들역점,노원마들역점,서울특별시,노원구,서울특별시 노원구 노원로 569
250720,스타벅스,이태원점,서울특별시,용산구,서울특별시 용산구 이태원로 188
255754,스타벅스,방배점,서울특별시,서초구,서울특별시 서초구 방배로 211
255837,스타벅스,서울타워점,서울특별시,용산구,서울특별시 용산구 남산공원길 105
255884,스타벅스,까치산역점,서울특별시,강서구,서울특별시 강서구 강서로13길 3
256209,스타벅스올림픽평화의문점,올림픽평화의문점,서울특별시,송파구,서울특별시 송파구 위례성대로 38
257429,스타벅스,여의도의사당점,서울특별시,영등포구,서울특별시 영등포구 국회대로74길 12
257479,스타벅스,여의도역점,서울특별시,영등포구,서울특별시 영등포구 의사당대로 83
257865,스타벅스,학동역점,서울특별시,강남구,서울특별시 강남구 논현로 704
258027,스타벅스,,서울특별시,서초구,서울특별시 서초구 강남대로 595
258459,스타벅스,은평이마트점,서울특별시,은평구,서울특별시 은평구 은평로 111
258858,스타벅스,홍대공항철도역점,서울특별시,마포구,서울특별시 마포구 양화로 178
259986,스타벅스,몬테소리점,서울특별시,서초구,서울특별시 서초구 강남대로 399
261272,스타벅스,한티역점,서울특별시,강남구,서울특별시 강남구 도곡로 408
262259,스타벅스,월곡역점,서울특별시,성북구,서울특별시 성북구 화랑로 76
262393,스타벅스,장한평역점,서울특별시,동대문구,서울특별시 동대문구 장한로 10
262502,스타벅스,서래마을입구점,서울특별시,서초구,서울특별시 서초구 서래로 48
262909,스타벅스석촌역,,서울특별시,송파구,서울특별시 송파구 백제고분로 358
263839,스타벅스,신용산역점,서울특별시,용산구,서울특별시 용산구 한강대로 95
263986,스타벅스,순화동에이스점,서울특별시,중구,서울특별시 중구 통일로 92
264076,스타벅스,신촌대로점,서울특별시,서대문구,서울특별시 서대문구 신촌로 121
264366,스타벅스미아역점,미아역점,서울특별시,강북구,서울특별시 강북구 도봉로 196
264991,스타벅스,을지병원사거리점,서울특별시,강남구,서울특별시 강남구 논현로 752
265447,스타벅스,신촌아트레온점,서울특별시,서대문구,서울특별시 서대문구 신촌로 129
265914,스타벅스선릉로점,선릉로점,서울특별시,강남구,서울특별시 강남구 선릉로93길 22
266083,스타벅스,사당역점,서울특별시,동작구,서울특별시 동작구 동작대로 21
266200,스타벅스,포스코점,서울특별시,강남구,서울특별시 강남구 삼성로86길 7
266767,스타벅스,서울세관사거리점,서울특별시,강남구,서울특별시 강남구 언주로 650
268332,스타벅스,은행사거리점,서울특별시,노원구,서울특별시 노원구 중계로 217
268717,스타벅스신대방삼거리역점,신대방삼거리역점,서울특별시,동작구,서울특별시 동작구 상도로 102
269255,스타벅스,자양사거리점,서울특별시,광진구,서울특별시 광진구 아차산로 355
270162,스타벅스,우장산역점,서울특별시,강서구,서울특별시 강서구 강서로 267
270457,스타벅스,송파헬리오시티점,서울특별시,송파구,서울특별시 송파구 송파대로 345
270519,스타벅스,상봉역점,서울특별시,중랑구,서울특별시 중랑구 망우로 307
270899,스타벅스,서울시청점,서울특별시,중구,서울특별시 중구 을지로 19
270922,스타벅스,자양점,서울특별시,광진구,서울특별시 광진구 능동로 50
271267,스타벅스,남가좌사거리점,서울특별시,서대문구,서울특별시 서대문구 거북골로 84
272036,스타벅스,마포용강동점,서울특별시,마포구,서울특별시 마포구 토정로 295
272102,스타벅스마포일진빌딩점,마포일진빌딩점,서울특별시,마포구,서울특별시 마포구 마포대로 45
272153,스타벅스천호로데오점,천호로데오점,서울특별시,강동구,서울특별시 강동구 천호대로 1037
273100,스타벅스,송파나루역DT점,서울특별시,송파구,서울특별시 송파구 오금로 142
273561,스타벅스,잠실시그마타워점,서울특별시,송파구,서울특별시 송파구 올림픽로 289
273562,스타벅스,명일역점,서울특별시,강동구,서울특별시 강동구 양재대로 1647
273569,스타벅스,용산리첸시아점,서울특별시,용산구,서울특별시 용산구 백범로 341
274748,스타벅스,압구정윤성빌딩점,서울특별시,강남구,서울특별시 강남구 논현로 834
275015,스타벅스,가락본동점,서울특별시,송파구,서울특별시 송파구 송파대로30길 13
275016,스타벅스,충무로역점,서울특별시,중구,서울특별시 중구 퇴계로 197
275131,스타벅스,마리오아울렛점,서울특별시,금천구,서울특별시 금천구 벚꽃로 266
275277,스타벅스용산역점,용산역점,서울특별시,용산구,서울특별시 용산구 한강대로21나길 7
275467,스타벅스,상도역점,서울특별시,동작구,서울특별시 동작구 상도로37길 1
276317,스타벅스,몽촌토성역점,서울특별시,송파구,서울특별시 송파구 위례성대로 6
276561,스타벅스,북촌로점,서울특별시,종로구,서울특별시 종로구 북촌로4길 23
276989,스타벅스,구로NC점,서울특별시,구로구,서울특별시 구로구 구로중앙로 146-1
277189,스타벅스,노원역점,서울특별시,노원구,서울특별시 노원구 동일로 1413
278044,스타벅스역삼럭키,,서울특별시,강남구,서울특별시 강남구 도곡로 183
278273,스타벅스명동메트로,,서울특별시,중구,서울특별시 중구 명동9가길 14
278754,스타벅스,고대점,서울특별시,성북구,서울특별시 성북구 인촌로24길 51
278865,스타벅스,역삼포스코점,서울특별시,강남구,서울특별시 강남구 테헤란로 134
280040,스타벅스,현대미아점,서울특별시,성북구,서울특별시 성북구 동소문로 315
281132,스타벅스,역삼대로점,서울특별시,강남구,서울특별시 강남구 테헤란로 211
281508,스타벅스커리학동사거리점,커리학동사거리점,서울특별시,강남구,서울특별시 강남구 도산대로 328
282168,스타벅스,수유역점,서울특별시,강북구,서울특별시 강북구 도봉로 342
282254,스타벅스중계역점,중계역점,서울특별시,노원구,서울특별시 노원구 동일로 1339
282579,스타벅스,선릉역점,서울특별시,강남구,서울특별시 강남구 테헤란로 334
283052,스타벅스,강남대로점,서울특별시,강남구,서울특별시 강남구 강남대로 456
283211,스타벅스경복아파트점,경복아파트점,서울특별시,강남구,서울특별시 강남구 봉은사로 304
283251,스타벅스,상암MBC점,서울특별시,마포구,서울특별시 마포구 성암로 267
283339,스타벅스,여의도한양증권점,서울특별시,영등포구,서울특별시 영등포구 국제금융로6길 7
283767,스타벅스,서초중앙로점,서울특별시,서초구,서울특별시 서초구 서초중앙로 225
283784,스타벅스,상명아트홀점,서울특별시,종로구,서울특별시 종로구 동숭길 133
284111,스타벅스,지에스타워점,서울특별시,강남구,서울특별시 강남구 논현로 508
284708,스타벅스,한솔빌딩점,서울특별시,강남구,서울특별시 강남구 테헤란로 142
285447,스타벅스,신논현역점,서울특별시,서초구,서울특별시 서초구 강남대로 483
286372,스타벅스,서울아트센터점,서울특별시,서초구,서울특별시 서초구 남부순환로 2395
286716,스타벅스마포아크로타워점,마포아크로타워점,서울특별시,마포구,서울특별시 마포구 마포대로 68
286878,스타벅스서울중앙우체국점,서울중앙우체국점,서울특별시,중구,서울특별시 중구 소공로 70
287658,스타벅스석촌서호점,석촌서호점,서울특별시,송파구,서울특별시 송파구 석촌호수로 176
288623,스타벅스,서소문점,서울특별시,중구,서울특별시 중구 서소문로 130
289887,스타벅스,회기역사거리점,서울특별시,동대문구,서울특별시 동대문구 이문로 37
290295,스타벅스,교대점,서울특별시,서초구,서울특별시 서초구 서초중앙로 118
290814,스타벅스구로하이엔드점,구로하이엔드점,서울특별시,구로구,서울특별시 구로구 디지털로26길 5
290979,스타벅스,,서울특별시,중구,서울특별시 중구 퇴계로 100
291634,스타벅스,논현역점,서울특별시,서초구,서울특별시 서초구 강남대로 557
292564,스타벅스,왕십리역점,서울특별시,성동구,서울특별시 성동구 왕십리로 326
295648,스타벅스,테헤란로아남타워점,서울특별시,강남구,서울특별시 강남구 테헤란로 311
296128,스타벅스,용산해링턴스퀘어점,서울특별시,용산구,서울특별시 용산구 서빙고로 17
297167,스타벅스,동부이촌동점,서울특별시,용산구,서울특별시 용산구 이촌로 198
299757,스타벅스,청량리역사점,서울특별시,동대문구,서울특별시 동대문구 왕산로 214
299938,스타벅스,도산사거리점,서울특별시,강남구,서울특별시 강남구 언주로 727
306108,스타벅스,서울역사점,서울특별시,용산구,서울특별시 용산구 한강대로 405
308035,스타벅스,영등포시장교차로점,서울특별시,영등포구,서울특별시 영등포구 영중로 45
308248,스타벅스,선유도역1번출구점,서울특별시,영등포구,서울특별시 영등포구 양평로 128
308903,스타벅스,신월동DT점,서울특별시,양천구,서울특별시 양천구 남부순환로 319
309704,스타벅스,정동점,서울특별시,종로구,서울특별시 종로구 새문안로 42
311783,스타벅스,중곡점,서울특별시,광진구,서울특별시 광진구 천호대로 549
311925,스타벅스,강남세곡점,서울특별시,강남구,서울특별시 강남구 헌릉로569길 18
312092,스타벅스,등촌대로점,서울특별시,강서구,서울특별시 강서구 공항대로 541
313072,스타벅스,대치한티점,서울특별시,강남구,서울특별시 강남구 선릉로 324
313415,스타벅스,태릉입구역DT점,서울특별시,노원구,서울특별시 노원구 화랑로 469
313555,스타벅스삼성교점,삼성교점,서울특별시,강남구,서울특별시 강남구 영동대로86길 12
313843,스타벅스목동점,목동점,서울특별시,양천구,서울특별시 양천구 목동서로 67
315403,스타벅스,명일이마트점,서울특별시,강동구,서울특별시 강동구 동남로75길 5
315451,스타벅스조선호텔후문,,서울특별시,중구,서울특별시 중구 남대문로7길 19
1032,스타벅스세종종촌점,세종종촌점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 도움3로 105-10
1732,스타벅스,세종보람점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 한누리대로 2165
2013,스타벅스,세종다정DT점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 다정북로 223
3074,스타벅스,세종이마트점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 금송로 687
3311,스타벅스세종새롬점,세종새롬점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 새롬중앙로 64
5235,스타벅스,세종청사점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 도움8로 81
6016,스타벅스세종어진점,세종어진점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 한누리대로 499
6500,스타벅스,세종첫마을점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 한누리대로 169
8588,스타벅스,,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 도움5로 19
10546,스타벅스,세종충남대학교병원점,세종특별자치시,세종특별자치시,세종특별자치시 세종특별자치시 보듬7로 20
5658,스타벅스,울산시청사거리DT점,울산광역시,남구,울산광역시 남구 중앙로 180
7479,스타벅스,울산호계DT점,울산광역시,북구,울산광역시 북구 산업로 1464
7591,스타벅스,울산번영로점,울산광역시,남구,울산광역시 남구 삼산로 182
8555,스타벅스,울산대공원점,울산광역시,남구,울산광역시 남구 대공원입구로 4
8955,스타벅스,현대동구점,울산광역시,동구,울산광역시 동구 방어진순환도로 899
11111,스타벅스울산중리사거리DT점,,울산광역시,남구,울산광역시 남구 돋질로 310
12466,스타벅스,울산간절곶점,울산광역시,울주군,울산광역시 울주군 서생면 간절곶1길 33
13456,스타벅스,현대울산점,울산광역시,남구,울산광역시 남구 삼산로 261
15587,스타벅스울산남구청DT점,울산남구청DT점,울산광역시,남구,울산광역시 남구 번영로 215
16285,스타벅스,울산국가정원점,울산광역시,중구,울산광역시 중구 태화강국가정원길 205
19002,스타벅스,울산삼산대로점,울산광역시,남구,울산광역시 남구 삼산로 257
19416,스타벅스,울산MBCDT점,울산광역시,중구,울산광역시 중구 번영로 434
19651,스타벅스,울산정자비치DT,울산광역시,북구,울산광역시 북구 동해안로 1601
19856,스타벅스,울산성안점,울산광역시,중구,울산광역시 중구 성안12길 45
20458,스타벅스,울산화봉점,울산광역시,북구,울산광역시 북구 화봉로 75
21147,스타벅스,울산북구청DT점,울산광역시,북구,울산광역시 북구 산업로 1011-6
22763,스타벅스,울산성안점,울산광역시,중구,울산광역시 중구 성안1길 133
23642,스타벅스울산진장점,울산진장점,울산광역시,북구,울산광역시 북구 진장17길 10
23938,스타벅스울산성남삼거리점,울산성남삼거리점,울산광역시,중구,울산광역시 중구 젊음의2거리 33
32687,스타벅스,울산성남동점,울산광역시,중구,울산광역시 중구 젊음의거리 74
33265,스타벅스,울산도산사거리DT점,울산광역시,남구,울산광역시 남구 번영로 59
36231,스타벅스,울산테라스파크점,울산광역시,동구,울산광역시 동구 방어진순환도로 652
37376,스타벅스울산삼산타워점,울산삼산타워점,울산광역시,남구,울산광역시 남구 삼산로 273
39534,스타벅스울산신복점,울산신복점,울산광역시,남구,울산광역시 남구 대학로 152
39554,스타벅스,울산신정DT점,울산광역시,남구,울산광역시 남구 문수로 435
40619,스타벅스,울산옥동점,울산광역시,남구,울산광역시 남구 문수로 329
40991,스타벅스,울산대점,울산광역시,남구,울산광역시 남구 대학로84번길 5-3
41037,스타벅스,울산삼산로점,울산광역시,남구,울산광역시 남구 삼산로278번길 8
1385,스타벅스,부평GM점,인천광역시,부평구,인천광역시 부평구 부평대로 233
2825,스타벅스부평역점,부평역점,인천광역시,부평구,인천광역시 부평구 경원대로 1377
3949,스타벅스,송림트레이더스점,인천광역시,동구,인천광역시 동구 봉수대로 82
7537,스타벅스,송도커넬워크점,인천광역시,연수구,인천광역시 연수구 아트센터대로 131
8330,스타벅스,부평시장역점,인천광역시,부평구,인천광역시 부평구 부평대로 60
9447,스타벅스,주안역점,인천광역시,미추홀구,인천광역시 남구 주안로 100
9750,스타벅스,인하대점,인천광역시,미추홀구,인천광역시 남구 인하로 59
10186,스타벅스,인천예술회관역점,인천광역시,남동구,인천광역시 남동구 예술로 174
12830,스타벅스인천간석DT점,인천간석DT점,인천광역시,남동구,인천광역시 남동구 경원대로 974
12952,스타벅스인천논현점,인천논현점,인천광역시,남동구,인천광역시 남동구 논고개로 93
13617,스타벅스,부평사거리점,인천광역시,부평구,인천광역시 부평구 부평문화로 52
14686,스타벅스,송도현대아울렛점,인천광역시,연수구,인천광역시 연수구 송도국제대로 123
15066,스타벅스인천갈산DT,인천갈산DT,인천광역시,부평구,인천광역시 부평구 장제로 371
15677,스타벅스,인천청라점,인천광역시,서구,인천광역시 서구 중봉대로586번길 19
18934,스타벅스,경인교대입구역DT점,인천광역시,계양구,인천광역시 계양구 계양대로 131
18955,스타벅스,부평삼거리역DT점,인천광역시,남동구,인천광역시 남동구 경인로 750
19377,스타벅스,인천공항T2출국점,인천광역시,중구,인천광역시 중구 제2터미널대로 444
19378,스타벅스,영종하늘도시점,인천광역시,중구,인천광역시 중구 하늘중앙로195번길 15
20220,스타벅스,인천송도점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 55
20290,스타벅스,인천청라센트럴점,인천광역시,서구,인천광역시 서구 청라커낼로 300
20421,스타벅스,인천동춘DT점,인천광역시,연수구,인천광역시 연수구 앵고개로 171
20917,스타벅스,부평점,인천광역시,부평구,인천광역시 부평구 경원대로 1397
21063,스타벅스,검단사거리역점,인천광역시,서구,인천광역시 서구 완정로 172
22520,스타벅스신세계인천,신세계인천점,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 240, (학익동, 영남들국화아파트)"
22969,스타벅스,,인천광역시,서구,인천광역시 서구 가정로 191
29000,스타벅스,인천계양점,인천광역시,계양구,인천광역시 계양구 장제로 808
32314,스타벅스,,인천광역시,옹진군,인천광역시 옹진군 연평면 연평로 159-2
34131,스타벅스송도캠퍼스타운역,송도캠퍼스타운역,인천광역시,연수구,인천광역시 연수구 송도과학로27번길 55
34629,스타벅스,인천연수점,인천광역시,연수구,인천광역시 연수구 용담로 115
37824,스타벅스인천청라타워돔,인천청라타워돔,인천광역시,서구,인천광역시 서구 중봉대로612번길 10-17
41862,스타벅스,인천공항입국점,인천광역시,중구,인천광역시 중구 공항로 272
42632,스타벅스,인천공항입국점,인천광역시,중구,인천광역시 중구 공항로424번길 47
46079,스타벅스,인천구월아시아드점,인천광역시,남동구,인천광역시 남동구 인하로 556
46505,스타벅스간석DT점,간석DT점,인천광역시,남동구,인천광역시 남동구 경원대로 974
50488,스타벅스,,인천광역시,서구,인천광역시 서구 원창로 226-3
54032,스타벅스,,인천광역시,미추홀구,"인천광역시 미추홀구 소성로 240, (학익동, 영남들국화아파트)"
54380,스타벅스,연수이마트점,인천광역시,연수구,인천광역시 연수구 경원대로 184
55651,스타벅스,송도점,인천광역시,연수구,인천광역시 연수구 컨벤시아대로 60
56314,스타벅스,,인천광역시,부평구,인천광역시 부평구 길주남로 54
56811,스타벅스,,인천광역시,부평구,인천광역시 부평구 배곶북로 19
57398,스타벅스인천서창점,인천서창점,인천광역시,남동구,인천광역시 남동구 서창남로 51
61013,스타벅스송도트리플점,송도트리플점,인천광역시,연수구,인천광역시 연수구 송도과학로16번길 33-1
63840,스타벅스,구월삼성화재점,인천광역시,남동구,인천광역시 남동구 남동대로 773
64302,스타벅스,인천스퀘어원점,인천광역시,연수구,인천광역시 연수구 청능대로 210
64544,스타벅스,인천삼산점,인천광역시,부평구,인천광역시 부평구 길주로 643
69372,스타벅스,신세계인천2층점,인천광역시,미추홀구,"인천광역시 미추홀구 토금중로 63, (용현동, 서해)"
69577,스타벅스,인천서구청DT점,인천광역시,서구,인천광역시 서구 서곶로 277
75829,스타벅스,인천강화DT,인천광역시,강화군,인천광역시 강화군 강화읍 강화대로 345
77658,스타벅스,,인천광역시,중구,인천광역시 중구 축항대로86번길 28
77695,스타벅스,송도트리플R점,인천광역시,연수구,인천광역시 연수구 송도과학로16번길 33-3
79585,스타벅스송도센트럴파크,,인천광역시,연수구,인천광역시 연수구 센트럴로 194
82202,스타벅스,구월로데오점,인천광역시,남동구,인천광역시 남동구 인하로 497-22
82422,스타벅스인천용현DT점,인천용현DT점,인천광역시,미추홀구,"인천광역시 미추홀구 주승로 148, (주안동, 신비마을아파트)"
87239,스타벅스송림트레이더스,,인천광역시,동구,인천광역시 동구 봉수대로 82
88201,스타벅스,인천청라한신점,인천광역시,서구,인천광역시 서구 청라커낼로260번길 27
90709,스타벅스,,인천광역시,미추홀구,"인천광역시 미추홀구 매소홀로 340, (학익동, 풍림아이원)"
90771,스타벅스,인천당하DT점,인천광역시,서구,인천광역시 서구 원당대로 668
91446,스타벅스,인천구월점,인천광역시,남동구,인천광역시 남동구 예술로 138
96195,스타벅스,인천주안DT점,인천광역시,미추홀구,인천광역시 미추홀구 인주대로 443
96773,스타벅스,인천작전점,인천광역시,계양구,인천광역시 계양구 계양대로 37
98105,스타벅스,,인천광역시,남동구,인천광역시 남동구 구월말로 113
99204,스타벅스,송도캐슬파크점,인천광역시,연수구,인천광역시 연수구 인천타워대로132번길 9
100699,스타벅스,송도컨벤시아대로DT점,인천광역시,연수구,인천광역시 연수구 벤처로 10
11978,스타벅스,여수여천점,전라남도,여수시,전라남도 여수시 망마로 39
13275,스타벅스,순천호수공원점,전라남도,순천시,전라남도 순천시 왕지2길 17
14210,스타벅스,여수둔덕DT점,전라남도,여수시,전라남도 여수시 좌수영로 482
21051,스타벅스,여수학동DT점,전라남도,여수시,전라남도 여수시 도원로 271
21804,스타벅스,여수해양공원점,전라남도,여수시,전라남도 여수시 이순신광장로 192
22679,스타벅스,목포터미널DT점,전라남도,목포시,전라남도 목포시 영산로 495
26291,스타벅스,목포북항DT점,전라남도,목포시,전라남도 목포시 고하대로 694
29771,스타벅스,목포하당점,전라남도,목포시,전라남도 목포시 백년대로 293
32299,스타벅스,순천신대점,전라남도,순천시,전라남도 순천시 해룡면 향매로 105
39093,스타벅스여수둔덕DT점,여수둔덕DT점,전라남도,여수시,전라남도 여수시 좌수영로 486
48374,스타벅스,목포평화광장점,전라남도,목포시,전라남도 목포시 미항로 137
55960,스타벅스,,전라남도,광양시,전라남도 광양시 중마용소5길 13
58490,스타벅스,,전라남도,나주시,전라남도 나주시 징고샅길 9
61743,스타벅스여수둔덕DT점,여수둔덕DT점,전라남도,여수시,전라남도 여수시 좌수영로 478
64803,스타벅스,전남광양DT점,전라남도,광양시,전라남도 광양시 중마중앙로 143
66393,스타벅스,목포옥암점,전라남도,목포시,전라남도 목포시 백년대로375번길 1
71151,스타벅스,순천연향점,전라남도,순천시,전라남도 순천시 연향번영길 118
82246,스타벅스,야옹이,전라남도,순천시,전라남도 순천시 해룡면 신대로 4
98440,스타벅스,순천조례점,전라남도,순천시,전라남도 순천시 비봉2길 9
100441,스타벅스,여수웅천점,전라남도,여수시,전라남도 여수시 예울마루로 37-53
107174,스타벅스,순천용당DT점,전라남도,순천시,전라남도 순천시 중앙로 398
107593,스타벅스,전남도청점DT점,전라남도,무안군,전라남도 무안군 삼향읍 남악3로 54
108609,스타벅스,여수신월DT점,전라남도,여수시,전라남도 여수시 신월로 567
10109,스타벅스,전북도청점,전라북도,전주시 완산구,전라북도 전주시 완산구 홍산중앙로 22
10683,스타벅스,군산수송점,전라북도,군산시,전라북도 군산시 수송로 195
11954,스타벅스,전북대점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 명륜4길 12
16267,스타벅스,,전라북도,익산시,전라북도 익산시 서동로11길 33-1
17297,스타벅스,전주중화산점,전라북도,전주시 완산구,전라북도 전주시 완산구 유연로 288
19997,스타벅스,전북대병원DT점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 백제대로 616
22226,스타벅스,전주송천DT점,전라북도,전주시 덕진구,전라북도 전주시 덕진구 송천중앙로 228
22257,스타벅스,군산나운DT점,전라북도,군산시,전라북도 군산시 하나운안2길 4
22461,스타벅스,,전라북도,임실군,전라북도 임실군 임실읍 봉황8길 1
26636,스타벅스,전주경원점,전라북도,전주시 완산구,전라북도 전주시 완산구 전주객사4길 44-18
27021,스타벅스,익산모현점,전라북도,익산시,전라북도 익산시 선화로 106
40455,스타벅스,익산영등점,전라북도,익산시,전라북도 익산시 무왕로 1052
44912,스타벅스,전주혁신도시,전라북도,전주시 완산구,전라북도 전주시 완산구 기지로 68
47950,스타벅스,전주효자DT점,전라북도,전주시 완산구,전라북도 전주시 완산구 용머리로 7
52314,스타벅스,,전라북도,전주시 덕진구,전라북도 전주시 덕진구 기린대로 491
64873,스타벅스익산영등DT점,익산영등DT점,전라북도,익산시,전라북도 익산시 무왕로 1005
78238,스타벅스,전주신시가지,전라북도,전주시 완산구,전라북도 전주시 완산구 우전로 255
78862,스타벅스,전주백제대로DT점,전라북도,전주시 완산구,전라북도 전주시 완산구 백제대로 240
89683,스타벅스,,전라북도,부안군,전라북도 부안군 변산면 격포항길 2
89897,스타벅스,전주서신점,전라북도,전주시 완산구,전라북도 전주시 완산구 서신로 104
91606,스타벅스,전주홍산로점,전라북도,전주시 완산구,전라북도 전주시 완산구 홍산로 238
92171,스타벅스,군산대점,전라북도,군산시,전라북도 군산시 황룡로 7
92181,스타벅스,전주한옥마을점,전라북도,전주시 완산구,전라북도 전주시 완산구 팔달로 123
95773,스타벅스,전주평화DT점,전라북도,전주시 완산구,전라북도 전주시 완산구 모악로 4696
103817,스타벅스,,전라북도,고창군,전라북도 고창군 고창읍 성산2길 30
105280,스타벅스,군산수송DT점,전라북도,군산시,전라북도 군산시 월명로 169
3135,스타벅스,제주송악산점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 형제해안로 322
3858,스타벅스,성산일출봉점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 284-5
3913,스타벅스,신제주이마트점,제주특별자치도,제주시,제주특별자치도 제주시 1100로 3348
7509,스타벅스,제주칠성점,제주특별자치도,제주시,제주특별자치도 제주시 관덕로 55
7649,스타벅스,제주용담DT점,제주특별자치도,제주시,제주특별자치도 제주시 서해안로 380
7675,스타벅스,제주협재점,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 한림로 337
8099,스타벅스,제주도남DT점,제주특별자치도,제주시,제주특별자치도 제주시 연북로 394
8948,스타벅스,제주삼화DT점,제주특별자치도,제주시,제주특별자치도 제주시 연삼로 884
9029,스타벅스,제주외도DT점,제주특별자치도,제주시,제주특별자치도 제주시 일주서로 7300
9400,스타벅스,신제주점,제주특별자치도,제주시,제주특별자치도 제주시 노연로 99
10550,스타벅스제주서귀포점,제주서귀포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로 93
11029,스타벅스제주중문DT,,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로 95
11833,스타벅스제주중문DT점,제주중문DT점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 천제연로 95
13808,스타벅스,제주에듀시티점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 에듀시티로 36
14316,스타벅스,,제주특별자치도,제주시,제주특별자치도 제주시 산지로 3-1
14436,스타벅스,제주성산DT점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 성산읍 일출로 80
19686,스타벅스,제주시청점,제주특별자치도,제주시,제주특별자치도 제주시 광양7길 1
21233,스타벅스,제주신화월드점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38
24080,스타벅스,제주신화월드점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 안덕면 서광동로34번길 14-19
24711,스타벅스커피제주용담DT,,제주특별자치도,제주시,제주특별자치도 제주시 서해안로 380
25282,스타벅스제주노형공원점,제주노형공원점,제주특별자치도,제주시,제주특별자치도 제주시 연북로 12
27510,스타벅스제주애월DT점,제주애월DT점,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 애월해안로 376
35459,스타벅스서귀포DT,,제주특별자치도,서귀포시,제주특별자치도 서귀포시 일주서로 11
42646,스타벅스제주노형점,제주노형점,제주특별자치도,제주시,제주특별자치도 제주시 도령로 27
44020,스타벅스,제주서해안로디티점,제주특별자치도,제주시,제주특별자치도 제주시 서해안로 624
45339,스타벅스,제주서귀포점,제주특별자치도,서귀포시,제주특별자치도 서귀포시 중정로 53
6552,스타벅스,천안이마트점,충청남도,천안시 서북구,충청남도 천안시 서북구 충무로 187
8631,스타벅스천안ICDT점,천안ICDT점,충청남도,천안시 동남구,충청남도 천안시 동남구 신부15길 3
9987,스타벅스,공주신관점,충청남도,공주시,충청남도 공주시 번영1로 113
